index,site_store,b2b_b2c,channel_id,region,city_level,store_concept,trade_term,area_range,store_type,urbanization,branch_area,address_2,address_3,showroom_area,warehouse_area,start_month,start_year,end_month,end_year,note,customer_id,customer_name
3235,60003936,B2B,ST,KVMN,Cấp TW,Cửa hàng của các siêu thị,Mua đứt bán đoạn,,Siêu thị,Nội thành,CNMN,Q. 8,HCM,,,7,2022,,,,2a6fdb92e,customer668
3236,60003945,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,Q. Hoàng Mai,HNI,,,7,2022,,,,66c3dbc2a,customer1849
3237,60003946,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,Q. Ba Đình,HNI,,,7,2022,1,2023,,033e6d163,customer544
3238,60003947,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,H. Diễn Châu,NAN,,,7,2022,,,,47952fd44,customer1672
3239,60003948,B2B,ST,KVMN,Cấp TW,Cửa hàng của các siêu thị,Mua đứt bán đoạn,,Siêu thị,Nội thành,CNMN,Q. 7,HCM,,,7,2022,,,,ad8e28578,customer391
3240,60003949,B2B,ST,KVMN,Cấp 2,Cửa hàng của các siêu thị,Mua đứt bán đoạn,,Siêu thị,Nội thành,CNMN,Tp. Bà Rịa,VTU,,,7,2022,,,,ba95cd00c,customer1454
3241,60003950,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,H. Lương Tài,BNH,,,7,2022,,,,f4f02caac,customer1632
3242,1171,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,150 m2 < và <= 200 m2,Độc lập,Nội thành,CNMN,Q. Tân Bình,HCM,169,40,7,2022,,,,13aca3494,customer131
3243,1171,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,150 m2 < và <= 200 m2,Độc lập,Nội thành,CNMN,Q. Tân Bình,HCM,169,40,7,2022,,,,5bf00b6bd,customer131
3244,1121,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMN,Q. Bình Thạnh ,HCM,93.4,89.8,1,2021,,,,0add4fe91,customer79
3245,20000285,B2B,TGPP,KVCA,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Nông thôn,CNCA,Campuchia,Campuchia,,,7,2022,,,,8ef4b3184,customer507
3246,60003951,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,H. Bình Lục,HNM,,,8,2022,,,,666694d3d,customer33
3247,60003953,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,Q. Hà Đông,HNI,,,8,2022,,,,500e7f6b6,customer622
3248,60003954,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,H. Ân Thi,HYN,,,8,2022,,,,61b08a6a2,customer1802
3249,60003955,B2B,ST,KVMN,Cấp TW,Cửa hàng của các siêu thị,Mua đứt bán đoạn,,Siêu thị,Nội thành,CNMN,Tp. Thủ Đức,HCM,,,10,2022,,,,a1c2d0ebd,customer1331
3250,60003956,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,H. Sóc Sơn,HNI,,,9,2022,,,,054d9fcf1,customer473
3251,1172,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. 5,HCM,146,70,9,2022,,,,5151c2e6a,customer63
3252,1172,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. 5,HCM,146,70,9,2022,,,,7e8264d7a,customer63
3253,1173,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,H. Nhà Bè,HCM,105,60,9,2022,,,,728ca2f1d,customer172
3254,1173,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,H. Nhà Bè,HCM,105,60,9,2022,,,,e8cff6b8a,customer172
3255,60003961,B2B,TGPP,KVMN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,TP. Thuận An,BDG,,,10,2022,,,,7ed9095b8,customer1210
3256,1513,B2C,CHTT,KVMT,Cấp 1,Cửa hàng B thông thường,Drop-ship,> 200 m2,Độc lập,TT hành chính kinh tế,CNMT,Q. Ninh Kiều,CTƠ,209,114.42,11,2014,,,,18dd5660e,customer84
3257,1526,B2C,CHTT,KVMT,Cấp 1,Cửa hàng B thông thường,Drop-ship,150 m2 < và <= 200 m2,Độc lập,TT hành chính kinh tế,CNMT,Q. Ninh Kiều,CTƠ,177,155,1,2018,,,,f5ac1ce66,customer188
3258,1203,B2C,CHTT,KVMB,Cấp TW,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMB,Q. Cầu Giấy,HNI,54,129,10,2015,,,,2e1ea6b35,customer176
3259,1208,B2C,CHTT,KVMB,Cấp TW,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMB,Q. Hà Đông,HNI,75,44,10,2013,,,,c5a331f86,customer95
3260,1245,B2C,CHTT,KVMB,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMB,Tx. Sơn Tây,HNI,103,103,11,2019,,,,9bd04afd8,customer153
3261,1255,B2C,CHTT,KVMB,Còn lại,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Khác,CNMB,Q. Long Biên,HNI,98,60,11,2020,,,,c5acde64e,customer64
3262,1211,B2C,CHTT,KVMB,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMB,Q. Hai Bà Trưng,HNI,107,85,1,2015,,,,e287fc560,customer105
3263,1246,B2C,CHTT,KVMB,Cấp TW,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMB,H. Đông Anh,HNI,91,91,1,2020,,,,b57f4cfac,customer187
3264,1226,B2C,CHTT,KVMB,Cấp 2,Cửa hàng B thông thường,Drop-ship,150 m2 < và <= 200 m2,Độc lập,Nội thành,CNMB,Tp. Vĩnh Yên,VPC,156,68,1,2017,,,,5770e9e58,customer96
3265,1242,B2C,CHTT,KVMB,Cấp 2,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMB,Tp. Hạ Long,QNH,88.96,77.4,9,2019,,,,45ed2d2ee,customer200
3266,1250,B2C,CHTT,KVMB,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMB,Tp. Cẩm Phả,QNH,105.3,80.868,4,2020,,,,a906743ad,customer139
3267,1202,B2C,CHTT,KVMB,Cấp 1,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMB,Q. Lê Chân,HPG,98,98,4,2014,,,,aee659bc5,customer50
3268,1215,B2C,CHTT,KVMB,Cấp 2,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nông thôn,CNMB,Q. Lê Chân,HPG,86.1,91.8,8,2018,,,,d69b4a650,customer103
3269,1254,B2C,CHTT,KVMB,Cấp 1,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMB,Q. Kiến An,HPG,126.34,46.56,8,2020,,,,ee543a41e,customer132
3270,1240,B2C,CHTT,KVMB,Còn lại,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nông thôn,CNMB,H. Lục Nam,BGG,93,55,6,2019,,,,b3bd37eec,customer145
3271,1216,B2C,CHTT,KVMB,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMB,Q. Đống Đa,HNI,132,84.876,5,2018,,,,47acf0972,customer1723
3272,1159,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,H. Hóc Môn,HCM,120.45,42.5,11,2019,,,,cb5d63356,customer199
3273,1129,B2C,CHTT,KVMN,Cấp 2,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMN,Tp. Long Khánh,ĐNI,96,70.6,6,2016,,,,dce1aa887,customer56
3274,1631,B2C,CHTT,KVTN,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMTR-TN,Tp. Gia Nghĩa,ĐNO,114,40,11,2020,,,,459ae128f,customer150
3275,60003962,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,H. Thanh Ba,PTO,,,10,2022,,,,2292f3986,customer1199
3276,60003963,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,H. Thanh Ba,VPC,,,10,2022,,,,7eff43899,customer35
3277,60003964,B2B,TGPP,KVMN,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,Tp. Phú Quốc,KGG,,,10,2022,,,,c427044ff,customer2029
3278,60003975,B2B,TGPP,KVMN,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,TX. Sa Pa,LCI,,,10,2022,,,,31b7dd238,customer1410
3279,60003976,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,H. Diên Khánh,KHA,,,10,2022,,,,a3ecf1cd9,customer1980
3280,60003977,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,H. Phù Cừ,HYN,,,11,2022,,,,6acf4ebc8,customer93
3281,1209,B2C,CHTT,KVMB,Cấp TW,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMB,Q. Ba Đình,HNI,79.04,68,5,2018,,,,a8df6562a,customer58
3282,1234,B2C,CHTT,KVMB,Cấp TW,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMB,Q. Đống Đa,HNI,98.28,98.28,8,2018,,,,ebc2bcda9,customer137
3283,1256,B2C,CHTT,KVMB,Còn lại,Cửa hàng B thông thường,Drop-ship,150 m2 < và <= 200 m2,Độc lập,Khác,CNMB,Q. Cầu Giấy,HNI,171,70,12,2020,,,,a717eb032,customer108
3284,1257,B2C,CHTT,KVMB,Cấp TW,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMB,Q. Hai Bà Trưng,HNI,98,95,1,2021,,,,f8148af79,customer184
3285,1201,B2C,CHTT,KVMB,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMB,Q. Đống Đa,HNI,112,83,3,2009,,,,18d80965e,customer135
3286,1207,B2C,CHTT,KVMB,Cấp TW,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMB,Q. Đống Đa,HNI,72,72,7,2018,,,,9b17f41da,customer151
3287,1236,B2C,CHTT,KVMB,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMB,Q. Hoàng Mai,HNI,114,40,3,2019,,,,624003675,customer83
3288,1247,B2C,CHTT,KVMB,Cấp TW,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMB,Q. Hà Đông,HNI,54,51,1,2020,,,,b5ea46aa2,customer169
3289,1249,B2C,CHTT,KVMB,Cấp TW,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMB,Q. Hoàng Mai,HNI,94,77.5,4,2020,,,,03c2e973c,customer119
3290,1205,B2C,CHTT,KVMB,Cấp 2,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Store In Store,Nội thành,CNMB,Tp. Vĩnh Yên,VPC,55.35,21.15,3,2012,,,,99ea40143,customer98
3291,1230,B2C,CHTT,KVMB,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMB,Tp. Phúc Yên,VPC,129,141,7,2017,,,,c42f80a9d,customer101
3292,1228,B2C,CHTT,KVMB,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMB,Tp. Điện Biên Phủ,ĐBN,137,72,5,2017,,,,23580bd71,customer75
3293,1252,B2C,CHTT,KVMB,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMB,Tp. Bắc Ninh,BNH,116,71.28,9,2020,,,,0e20a58af,customer72
3294,1218,B2C,CHTT,KVMB,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMB,Tp. Lạng Sơn,LSN,148,59,12,2016,,,,e8fec45fb,customer100
3295,1104,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. Gò Vấp,HCM,130.9,44,11,2015,,,,eed77e1d6,customer121
3296,1106,B2C,CHTT,KVMN,Cấp 2,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMN,Tp. Vũng Tàu,VTU,97.5,39,1,2015,,,,5add2c184,customer164
3297,1107,B2C,CHTT,KVMN,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Tp. Biên Hoà,ĐNI,100.8,96,8,2015,,,,b13c8a702,customer88
3298,1109,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMN,Q. 3,HCM,70.4,100.2,10,2009,,,,5b96075c0,customer55
3299,1114,B2C,CHTT,KVMN,Cấp 2,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Store In Store,Nội thành,CNMN,Tp. Thủ Dầu Một,BDG,57.8,11.05,9,2010,,,,6712d2c60,customer124
3300,1115,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,150 m2 < và <= 200 m2,Độc lập,Nội thành,CNMN,Q. 7,HCM,199.8,43,11,2015,,,,5931b03f7,customer73
3301,1116,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. Tân Bình,HCM,149.7,88.9,6,2011,,,,b8ff87c84,customer122
3302,1117,B2C,CHTT,KVMN,Cấp TW,,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. THỦ ĐỨC,HCM,140,90,9,2023,,,,2516e4cd3,customer36
3303,1126,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. 12,HCM,131.7,73,9,2012,,,,fc60915d8,customer134
3304,1128,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,H. Bình Chánh,HCM,146,95,6,2016,,,DO DI DỜI ĐỊA ĐIỂM KHÁC NÊN TÁI KHAI TRƯƠNG 22.02.23,dab2b7b09,customer120
3305,1130,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. 12,HCM,119.8,63,7,2016,,,,27e1ca2f8,customer136
3306,1131,B2C,CHTT,KVMN,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Tp. Phan Thiết,BTN,144,81,1,2017,,,,dd9ad5f99,customer59
3307,1136,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. Bình Tân,HCM,144.48,67.1,12,2017,,,,97907bf0a,customer154
3308,1137,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. 2,HCM,150,93.2,12,2017,,,,225654f26,customer48
3309,1140,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. Tân Phú,HCM,102,408,6,2018,,,,97cf96fde,customer189
3310,1142,B2C,CHTT,KVMN,Còn lại,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nông thôn,CNMN,Tx. Hòa Thành,TNH,130,46.75,8,2018,,,,125a2f714,customer52
3311,1143,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,150 m2 < và <= 200 m2,Độc lập,Nội thành,CNMN,Tp. Thủ Đức,HCM,153,82.5,11,2018,,,,56e8bd3d9,customer193
3312,1144,B2C,CHTT,KVMN,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Tp. Biên Hoà,ĐNI,141.8,74.52,4,2018,,,,8a58a81a4,customer92
3313,1146,B2C,CHTT,KVMN,Còn lại,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nông thôn,CNMN,Tx. Trảng Bàng,TNH,122,80,12,2018,,,,1e2f7c7d1,customer195
3314,1149,B2C,CHTT,KVMN,Còn lại,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nông thôn,CNMN,H. Đức Hòa,LAN,130,87.4,1,2019,,,,b573ca756,customer203
3315,1150,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. 7,HCM,138,33,6,2019,,,,ca798d63a,customer181
3316,1151,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,> 200 m2,Độc lập,Nội thành,CNMN,Q. Gò Vấp,HCM,240,124.8,7,2019,,,,617a8b96a,customer70
3317,1153,B2C,CHTT,KVMN,Còn lại,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nông thôn,CNMN,Tx. Kiến Tường,LAN,65.7,64,8,2019,,,,f0664b14c,customer90
3318,1154,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. 12,HCM,106.38,69.56,10,2019,,,,515acf286,customer192
3319,1155,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,150 m2 < và <= 200 m2,Độc lập,Nội thành,CNMN,H. Bình Chánh,HCM,157.3,157,9,2019,,,,81c651164,customer158
3320,1156,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMN,Q. Tân Bình,HCM,58.14,50,10,2019,,,,1c99d7366,customer42
3321,1157,B2C,CHTT,KVMN,Còn lại,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nông thôn,CNMN,H. Định Quán,ĐNI,128,49.58,11,2019,,,,20ecd2b9a,customer85
3322,1158,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. 2,HCM,131.4,81.3,11,2019,,,,677c83939,customer128
3323,1160,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. 9,HCM,135.3,73.7,12,2019,,,,ed28eed3a,customer161
3324,1167,B2C,CHTT,KVMN,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Tp. Bến Tre,BTE,122,72,8,2020,2,2023,bị lấy lại mb chờ tìm mở thay thế,5871f2faa,customer87
3325,1168,B2C,CHTT,KVMN,Còn lại,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Khác,CNMN,Q. 6,HCM,111,70,11,2020,,,,c5adf2368,customer152
3326,1169,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Tp. Thủ Đức,HCM,150,70,10,2020,,,,35a2038f7,customer183
3327,1170,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. Gò Vấp,HCM,150,80,1,2021,,,,b804440f3,customer127
3328,1804,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B Premium,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMN,Q. 3,HCM,89.28,13.68,10,2020,,,,26fca1851,customer140
3329,1809,B2C,CHTT,KVMN,Cấp TW,Cửa hàng B Premium,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMN,Q. 7,HCM,110,,11,2019,,,,7992e9833,customer143
3330,1811,B2C,CHTT,KVMN,Cấp 2,Cửa hàng B Premium,Drop-ship,> 200 m2,Trong mall,Nội thành,CNMN,Tp. Vũng Tàu,VTU,210,,9,2020,,,,7cd37a68a,customer168
3331,1621,B2C,CHTT,KVTN,Cấp 2,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMTR-TN,Tp. Quy Nhơn,BĐH,99.8,59.9,6,2017,,,,4bad593e3,customer111
3332,1625,B2C,CHTT,KVTN,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMTR-TN,Tp. Nha Trang,KHA,103,80,1,2018,,,,81eb9d015,customer147
3333,1606,B2C,CHTT,KVTN,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMTR-TN,Tp. Nha Trang,KHA,128.9,89,1,2012,,,,0496c73cc,customer77
3334,1609,B2C,CHTT,KVTN,Cấp 2,Cửa hàng B thông thường,Drop-ship,150 m2 < và <= 200 m2,Độc lập,Nội thành,CNMTR-TN,Tp. Đà Lạt,LĐG,167.62,59,10,2013,,,,d000c47f5,customer117
3335,1425,B2C,CHTT,KVMTR,Cấp 2,Cửa hàng B thông thường,Drop-ship,50 m2 < và <= 100 m2,Độc lập,Nội thành,CNMTR-TN,Tp. Hội An,QNM,75,85,12,2019,,,,ce8f6c264,customer162
3336,1413,B2C,CHTT,KVMTR,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nội thành,CNMTR-TN,Tp. Quảng Ngãi,QNI,120,80,9,2016,,,,755a5cc7d,customer196
3337,60003980,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,H. Lấp Vò,ĐTP,,,12,2022,,,,a3f1429b7,customer1689
3338,60003981,B2B,TGPP,KVMTR,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,H. Hòa Vang,ĐNG,,,12,2022,,,,dedeecc4a,customer1326
3339,60003982,B2B,TGPP,KVMN,Cấp TW,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,Q. Tân Bình,HCM,,,12,2022,,,,f68fbbc1a,customer536
3340,60003983,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,H. Tân Kỳ,NAN,,,12,2022,,,,5dbe0b63d,customer342
3341,60003984,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,H. Đắk Song,ĐNO,,,12,2022,,,,f1e750a43,customer782
3342,2001,B2C,CHTT,KVCA,Cấp 1,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Drop-ship,,Pop - up,TT hành chính kinh tế,CNCA,Campuchia,Campuchia,,,,,,,,3b6e3bff5,customer681
3343,2001,B2B,ST,KVCA,Cấp 1,Cửa hàng của các siêu thị,Drop-ship,,Pop - up,TT hành chính kinh tế,CNCA,Campuchia,Campuchia,,,,,,,,f35f322f2,customer1041
3344,1174,B2C,CHTT,KVMN,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nông thôn,CNMN,H. Xuyên Mộc,VTU,113,100,1,2023,,,mở mới,835a4934d,customer148
3345,1174,B2C,CHTT,KVMN,Cấp 2,Cửa hàng B thông thường,Drop-ship,100 m2 < và <= 150 m2,Độc lập,Nông thôn,CNMN,H. Xuyên Mộc,VTU,113,100,1,2023,,,mở mới,532623a2a,customer148
3346,60003985,B2B,TGPP,KVMT,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,TT hành chính kinh tế,CNMT,Q. Ninh Kiều,CTƠ,,,1,2023,,0,,267145c29,customer1791
3347,60003986,B2B,TGPP,KVMB,Cấp TW,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,Q. Hai Bà Trưng,HNI,,,1,2023,,0,,fb604416f,customer1778
3348,1100,B2B,TGPP,KVMN,Còn lại,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,TX. Bến Cát,BDG,,,2,2023,,,,5126f889d,customer1945
3349,1100,B2B,TGPP,KVMN,Cấp TW,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,Q. Bình Tân,HCM,,,,,,,,0c7e0c90b,customer850
3350,2001,B2B,TGPP,KVCA,Cấp 1,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Khác,CNCA,,,,,,,,,,7c98c7f7f,customer1640
3351,60003989,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,Q. Long Biên,HNI,,,,,,,,ffb718ad5,customer1310
3352,60003990,B2B,TGPP,KVMN,Cấp TW,"Các mã khách bán lưu động, khách sĩ vãng lại và các mã khách cá nhân",Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,Q. 12,HCM,,,3,2023,,,,004cb1d93,customer1695
